"","ssyk_2012_kod","url","code","title","description"
"254","4222","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4222","4222","Kundtjänstpersonal","Ger råd och upplysningar samt besvarar frågor om ett företags eller organisations produkter, tjänster eller policy."
"255","4223","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4223","4223","Telefonister","Tar emot och kopplar telefonsamtal. Ger upplys­ningar, tar emot meddelanden och lämnar besked. Sköter växel samt hänvisnings- och personsökningssystem."
"256","4224","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4224","4224","Hotellreceptionister m.fl.","Tar emot, checkar in och checkar ut gäster på hotell, konferensanläggning, vandrarhem eller campingplats m.m. Informerar om bl.a. anläggningens service samt sevärdheter och nöjesevenemang. Gör i ordning konferenslokaler och ansvarar för att den tekniska utrustningen fungerar och att förtäring serveras enligt beställningen."
"257","4225","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4225","4225","Kontorsreceptionister","Tar emot besökande. Informerar och hänvisar till plats, lokal eller person. Hanterar in- och utpassering."
"258","4226","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4226","4226","Marknadsundersökare och intervjuare","Intervjuar personer och hanterar svaren för marknads-, samhälls- och opinionsundersökningar."
"259","4321","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4321","4321","Arbetsledare inom lager och terminal","Ansvarar, samordnar och leder daglig drift på lager eller terminal."
"260","4322","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4322","4322","Lager- och terminalpersonal","Registrerar, kontrollerar och styr material- och varuflöden. Planerar och kontrollerar leveranser samt planerar lagerhållning och utnyttjande av lagerkapacitet. Tar emot gods samt plockar, packar och lastar gods med hjälp av exempelvis truck. Kontrollerar och registrerar varor."
"261","4323","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4323","4323","Transportledare och transportsamordnare","Samordnar och övervakar person- och godstrafik vid t.ex. lokaltrafikföretag, åkerier, godsterminal, grosshandel och industriföretag. Utarbetar och justerar transportscheman. Ansvarar för tågtrafik inom ett geografiskt område samt dirigerar tågtrafik enligt säkerhetsbestämmelser och tidtabell. Lägger växlar och ställer signaler med hjälp av ställverk. Övervakar trafik på flygplatser samt registrerar starter och landningar. Beräknar ankomsttider och svarar för behandling av gods vid flygterminal. Anvisar kajplats åt fartyg och tillhandahåller utrustning."
"262","4410","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4410","4410","Biblioteks- och arkivassistenter m.fl.","Förtecknar, sorterar och tar fram arkivhand­lingar. Biträder vid katalogisering och registrering av böcker och annat publicerat material. Ordnar och lånar ut böcker, tidskrifter m.m. Biträder vid informationssökning. Sköter bild- och ljudanläggningar. Biträder vid registrering, skötsel och utställning av museiföremål."
"263","4420","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4420","4420","Brevbärare och postterminalarbetare","Förbereder distribution samt distribuerar post t.ex. brev, tidskrifter och direktreklam. Maskinsorterar post."
"264","4430","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4430","4430","Förtroendevalda","Utför administrativt arbete på uppdrag av medlemsorganisationer t.ex. lokal idrottsförening, facklig organisation, bostadsrättsförening eller genom allmänt val."
"265","5111","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5111","5111","Kabinpersonal m.fl.","Svarar för passagerares säkerhet ombord på flygplanet. Informerar om säkerhetsföreskrifter m.m. Serverar måltider och drycker samt säljer olika varor. Planerar och samordnar service och aktiviteter på fartyg."
"266","5112","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5112","5112","Tågvärdar och ombordansvariga m.fl.","Kontrollerar och säljer färdbevis. Ansvarar för passagerarnas säkerhet och bekvämlighet på tåg och spårvagnar. Serverar måltider och drycker samt säljer olika varor. Informerar om avgångstider, biljettpriser, linjesträckningar, restider m.m."
"267","5113","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5113","5113","Guider och reseledare","Leder utflykter, sightseeingturer och andra arrangemang, både för enskilda besökare och turister eller i grupp. Informerar om sevärdheter m.m. Representerar reseföretag på plats."
"268","5120","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5120","5120","Kockar och kallskänkor","Lagar, lägger upp och garnerar mat inom hotell- och restaurangnäring, inom storkök, provkök, på ett fartyg eller i en butik."
"269","5131","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5131","5131","Hovmästare och servitörer","Organiserar och leder serveringspersonals arbete. Tar emot bordsreservationer samt beställningar på mat och dryck på restauranger eller hotell. Ansvarar för drycker på en restaurang. Serverar gäster mat och dryck på restauranger, konferensanläggningar, passagerarfartyg m.m."
"270","5132","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5132","5132","Bartendrar","Serverar drycker på restauranger, hotell, nattklubbar, diskotek eller pubar. Lämnar ut drycker till serveringspersonal efter gästers beställ­ningar. Tillreder och serverar kaffebaserade drycker på kaféer och konditorier."
"271","5141","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5141","5141","Frisörer","Klipper, behandlar och vårdar hår med hjälp av t.ex. sax, klippmaskin och kniv. Utför kemiska behandlingar som permanent, färgning och blekning. Gör håruppsättningar, läggningar och hårförlängningar. Tillverkar och provar ut peruker och tupéer."
"272","5142","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5142","5142","Hudterapeuter","Utför ansikts- och kroppsbehandlingar. Gör hudanalyser, djuprengör huden, ger massage och lägger masker och krämer. Ger råd och föreslår lämpliga behandlingar och produkter."
"273","5143","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5143","5143","Massörer och massageterapeuter","Masserar kroppens mjukdelsvävnader för att motverka spänningar och andra lindriga besvär. Behandlar specifika besvär med hjälp av massageterapeutiska metoder. Ger även behandling i förebyggande syfte."
"274","5144","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5144","5144","Fotterapeuter","Behandlar förhårdnader, nageltrång och andra besvär på fötter. Utför medicinsk fotvård. Ger råd om egenvård, skor och hjälpmedel."
"275","5149","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5149","5149","Övriga skönhets- och kroppsterapeuter","Utför annat skönhets- och kroppsterapeutiskt arbete än inom 5141<U+0096>5144. Exempel på arbets­uppgifter: Ger vårdande behandlingar på händer naglar och nagelband. Bygger upp, förstärker, förlänger och lagar naglar med olika metoder, material och hjälpmedel. Utför spa-behandlingar. Ger råd om kläder och smink. Lägger makeup. Maskerar skådespelare m.m."
"276","5151","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5151","5151","Städledare och husfruar","Leder, planerar och samordnar det dagliga städarbetet samt följer upp och utvecklar instruktioner och rutiner. Ansvarar för städmaterial, gästartiklar, linne och annat material."
"277","5152","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5152","5152","Fastighetsskötare","Övervakar, sköter och underhåller fastigheters inre och yttre miljö. Kontrollerar ventilations- och värmeanläggningar. Utför mindre reparationer och svarar för service till hyresgäster och besökare."
"278","5161","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5161","5161","Begravnings- och krematoriepersonal","Förbereder, arrangerar och utför uppgifter i sam­band med begravningsceremonier, jordfästningar, kremeringar och gravsättningar."
"279","5169","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5169","5169","Övrig servicepersonal","Utför andra servicetjänster inom 51."
"280","5221","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5221","5221","Säljande butikschefer och avdelningschefer i butik","Ansvarar och planerar för drift och löpande verk­samhet i butik. Leder, fördelar, kontrollerar och följer upp arbetet i butiken. Anställer och introducerar medarbetare. Deltar i den dagliga säljverksamheten. Driver kaféverksamhet."
"281","5222","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5222","5222","Butikssäljare, dagligvaror","Säljer livsmedel, drycker och andra dagligvaror i affärer, livsmedelshallar, stormarknader och andra försäljningsställen. Beställer, packar upp, prismärker samt fyller på varor."
"282","5223","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5223","5223","Butikssäljare, fackhandel","Säljer sällanköpsvaror i affärer, varuhus och andra försäljningsställen. Informerar kunder om varor och priser samt ger råd om användning och skötsel. Beställer, packar upp, prismärker, fyller på och tar betalt för varor."
"283","5224","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5224","5224","Optikerassistenter","Biträder optiker med kundkontakter och allmän rådgivning om glasögon och kontaktlinser. Genomför efter optikerns ordination teknisk anpassning av glasögon. Lämnar ut och justerar iordningställda glasögon och kontaktlinser samt ger instruktioner om hantering av linserna."
"284","5225","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5225","5225","Bensinstationspersonal","Säljer drivmedel, tillbehör, biltvätt och livsmedel. Bereder och serverar snabbmat och dryck. Hyr ut bilar, lastbilar och släpvagnar."
"285","5226","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5226","5226","Uthyrare","Hyr ut fordon, maskiner och andra varor och produkter."
"286","5227","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5227","5227","Apotekstekniker","Ger råd om och säljer egenvårdsprodukter och receptfria läkemedel. Packar upp, prismärker samt fyller på varor i apotek."
"287","5230","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5230","5230","Kassapersonal m.fl.","Tar betalt för kunders inköp i affärer, stormarknader och andra försäljningsställen. Säljer biljetter till teatrar, bio, konserter, museer, utställningar m.m. Säljer och växlar valuta."
"288","5241","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5241","5241","Eventsäljare och butiksdemonstratörer m.fl.","Marknadsför, säljer och informerar om tjänster och produkter på exempelvis mässor, köpcentra och butiker. Visar kläder för återförsäljare, press och allmänhet på modevisningar. Poserar för exempelvis reklambilder eller tidningsreportage. Poserar för målare, skulptörer och konstskolor."
"289","5242","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5242","5242","Telefonförsäljare m.fl.","Säljer och förmedlar varor och tjänster per telefon till företag eller privatpersoner. Söker upp och värvar medlemmar eller bidragsgivare till organisationer."
"290","5311","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5311","5311","Barnskötare","Sköter och aktiverar barn vid förskola, familjedaghem, förskoleklass och fritidshem."
"291","5312","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5312","5312","Elevassistenter m.fl.","Hjälper, stödjer och stimulerar elever i grund- och gymnasieskola med behov av särskilt stöd i skolarbetet, enskilt och i gruppsammanhang. Bistår lärare i undervisningen."
"292","5321","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5321","5321","Undersköterskor, hemtjänst, hemsjukvård och äldreboende","Ger individuell vård och omsorg till äldre i eget eller särskilt boende. Utför hälso- och sjukvårdsuppgifter efter instruktion och delegering t.ex. kvalificerad sårvård och kateterspolning."
"293","5322","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5322","5322","Undersköterskor, habilitering","Ger stöd, assistans, omvårdnad och social ser­vice till barn, äldre och personer med funktionsnedsättning i deras vardagsliv. Ger stimulans och stöd till individen i aktiviteter och kontakter med omvärlden."
"294","5323","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5323","5323","Undersköterskor, vård- och specialavdelning","Kontrollerar patienters kroppstemperatur, puls och blodtryck, tar prover och lägger om sår. Hjälper patienter med deras personliga hygien. Bäddar, delar ut mat och gör annat som ingår i den dagliga vården."
"295","5324","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5324","5324","Undersköterskor, mottagning","Assisterar läkare och sjuksköterskor vid undersökningar och behandlingar. Tar prover, tar fram provsvar och journaler samt förbereder patienter för behandling. Plockar fram instrument inför undersökningar och ingrepp samt rengör och desinficerar dem."
"296","5325","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5325","5325","Barnsköterskor","Sköter den dagliga omvårdnaden av barn på sjukhusens barnavdelningar. Tar prover, kontrollerar kroppstemperatur och puls m.m."
"297","5326","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5326","5326","Ambulanssjukvårdare","Utför ambulanstransporter. Undersöker och behandlar patienten innan och under transport till sjukhus."
"298","5330","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5330","5330","Vårdbiträden","Ger individuell vård och omsorg till äldre i eget eller särskilt boende."
"299","5341","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5341","5341","Skötare","Vårdar, ger stöd och råd samt medverkar i rehabilitering av patienter inom psykiatrisk vård och missbruksvård."
"300","5342","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5342","5342","Vårdare, boendestödjare","Ger stöd, service och omsorg till barn och vuxna med funktionsnedsättning. Fungerar som stöd för individens självständighet genom att bistå i vardagliga sysslor i hemmet, i grupp- eller serviceboende eller inom daglig verksamhet. Hjälper till med exempelvis hygien och kommunikation samt med fritidsaktiviteter."
"301","5343","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5343","5343","Personliga assistenter","Underlättar för person med funktionsnedsättning att sköta sin skolgång eller sitt arbete. Ger stöd vid vardagssysslor samt fritidsaktiviteter. Ger personlig ledsagning."
"302","5349","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5349","5349","Övrig vård- och omsorgspersonal","Utför annat biträdande arbete inom vård och omsorg än inom 5341<U+0096>5343. Exempel på arbetsuppgifter: biträder vid obduktioner och på laboratorium."
"303","5350","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5350","5350","Tandsköterskor","Assisterar tandläkare vid undersökning, behand­ling och operation av patient. Putsar och polerar tänder samt tar röntgenbilder. Planerar behandlingstider, för journaler, tar betalt och gör inköp. Rengör instrument och annan utrustning."
"304","5411","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5411","5411","Brandmän","Släcker bränder och gör räddningsinsatser vid exempelvis trafikolyckor. Förebygger, hindrar och begränsar skador på människor, egendom eller i miljön vid olyckshändelser. Bearbetar skador när olja, farliga kemikalier och andra skadliga ämnen läckt ut. Informerar om brand­skydd."
"305","5412","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5412","5412","Kriminalvårdare","Svarar för vård och tillsyn av intagna på krimi­nalvårdsanstalter och allmänna häkten. Övervakar ordning och säkerhet. Aktiverar de intagna i olika fritidsverksamheter samt bedriver motivationsarbete."
"306","5413","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5413","5413","Väktare och ordningsvakter","Patrullerar och bevakar fastigheter och områden. Kontrollerar tillträde till olika inrättningar och övervakar ordning vid offentliga evenemang m.m. Agerar vid larm och störningar, kontaktar vid behov t.ex. polis eller brandkår. Svarar för säkerhetskontroller vid flygplatser och i hamnar. Transporterar kontanter och andra värdeföremål. Skyddar vid behov enskilda personer."
"307","5414","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5414","5414","SOS-operatörer m.fl.","Tar emot, samordnar och förmedlar larm om inträffade eller befarade olyckor i luften, på land och till sjöss. Leder arbetet med räddningsinsatser. Tar emot inbrottslarm, överfallslarm, driftlarm och trygghetslarm på larmcentral eller ledningscentral för bevakningsföretag."
"308","5419","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=5419","5419","Övrig bevaknings- och säkerhetspersonal","Utför annat bevaknings- och säkerhetsarbete än inom 5411<U+0096>5414. Exempel på arbetsuppgifter: Bevakar stränder och simbassänger för att förhindra olyckor och rädda individer från att drunkna. Bistår personer i nöd till fjälls. Kontrollerar att parkeringsbestämmelser följs."
"309","6111","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=6111","6111","Odlare av jordbruksväxter, frukt och bär","Bedriver växtodling. Odlar och skördar jord­bruksväxter som t.ex. spannmål, olje- och vallväxter, sockerbetor samt potatis och andra köksväxter på friland. Odlar frukt och bär. Underhåller ekonomibyggnader, maskiner och utrustning."
"310","6112","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=6112","6112","Trädgårdsodlare","Bedriver trädgårdsodling. Odlar och skördar köksväxter i växthus samt plantskoleväxter, prydnadsväxter och svamp. Sår, förökar, planterar, gallrar och beskär trädgårdsväxter. Bearbetar jorden, gödslar och rensar ogräs."
"311","6113","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=6113","6113","Trädgårdsanläggare m.fl.","Anlägger och underhåller parker, trädgårdar, kyrkogårdar och golfbanor m.m. Lägger plattor, bygger murar och trappor samt planterar växter och sår gräs. Sköter blommor, träd, buskar och andra växter."
"312","6121","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=6121","6121","Uppfödare och skötare av lantbrukets husdjur","Bedriver avel, uppfödning och skötsel av lant­brukets husdjur för produktion av mjölk, kött, ägg m.m. Skor hästar. Underhåller ekonomibyggnader, maskiner och utrustning."
"313","6122","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=6122","6122","Uppfödare och skötare av sällskapsdjur","Bedriver avel, uppfödning och skötsel av sällskapsdjur."
"314","6129","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=6129","6129","Övriga djuruppfödare och djurskötare","Bedriver avel, uppfödning och skötsel av andra djur än inom 6121<U+0096>6122 för produktion av livsmedel, pälsskinn m.m. Sköter, dresserar eller tränar djur i djurpark, på cirkus m.m."
"315","6130","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=6130","6130","Växtodlare och djuruppfödare, blandad drift","Bedriver växtodling kombinerat med avel och uppfödning av lantbrukets husdjur eller sällskapsdjur. Odlar och skördar jordbruksväxter samt sköter djur för att använda som lantbrukets husdjur för produktion av mjölk, kött, ägg, pälsskinn m.m. eller som sällskapsdjur."
"316","6210","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=6210","6210","Skogsarbetare","Driver skogsbruk. Vårdar och avverkar skog."
"317","6221","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=6221","6221","Fiskodlare","Odlar och inplanterar fisk och skaldjur."
"318","6222","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=6222","6222","Fiskare","Bedriver havs-, kust- och insjöfiske. Underhåller båtar och redskap."
"319","7111","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7111","7111","Träarbetare, snickare m.fl.","Bygger och uppför träkonstruktioner inom husbyggnad, anläggning eller gruva. Bygger formar inför betonggjutning."
"320","7112","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7112","7112","Murare m.fl.","Uppför byggnadsstommar. Klär väggar med fasadtegel. Murar skorstenar, öppna spisar och kakelugnar. Putsar väggar, tak och fasader samt sätter plattor på väggar och golv. Tillverkar och monterar inredningsdetaljer av gips och gör fasadutsmyckningar."
"321","7113","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7113","7113","Betongarbetare","Armerar och gjuter betongkonstruktioner såsom golv, väggar, valv, pelare och broar. Borrar och sågar hål i betongkonstruktioner."
"322","7114","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7114","7114","Anläggningsarbetare","Lägger ner och sammanfogar rör av betong, metall eller plast till vatten- och avloppsledningar, fjärrvärme och fjärrkyla. Lägger ut asfalt eller betong på vägbanor m.m. Lägger ut räls, utför spårjustering och monterar växlar. Sätter kantsten och gatsten eller lägger sten- och betongplattor på gång- och körbanor. Monterar lekredskap, trappor och stödmurar samt räcken, skyltar och andra vägmarkeringar."
"323","7115","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7115","7115","Anläggningsdykare","Arbetar under vatten med anläggningsbyggnader och reparationer av t.ex. broar, hamnar, farleder och kraftverk. Borrar, spränger, bygger formar, armerar, gjuter och utför andra anläggningsarbeten under vatten. Söker och bärgar vrakgods m.m. Inspekterar och gör mindre reparationer på fartyg."
"324","7116","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7116","7116","Ställningsbyggare","Monterar och demonterar byggnadsställningar på byggarbetsplatser."
"325","7119","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7119","7119","Övriga byggnads- och anläggningsarbetare","Utför annat bygg- och anläggningsarbete än inom 7111<U+0096>7116. Exempel på arbetsuppgifter: Lägger ner och sammanfogar rör av betong, metall eller plast. Utför olika arbetsuppgifter i samband med husbyggen och byggreparationer, t.ex. byggnadsträ- och betongarbete. Monterar fabrikstillverkade betongelement."
"326","7121","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7121","7121","Takmontörer","Täcker yttertak med tätskikt av olika material och monterar värmeisolering. Sätter upp innertak."
"327","7122","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7122","7122","Golvläggare","Utför golvbeläggningar av textil, plast, linoleum, kork och parkett. Ytbehandlar trägolv."
"328","7123","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7123","7123","Isoleringsmontörer","Isolerar värme-, ventilations- och sanitetsanläggningar, pannor, cisterner och rörsystem. Skär ut och monterar ytbeklädnad som skydd för isolering. Monterar reglar på tak och husfasader och isolerar med t.ex. mineralull samt sprutar isoleringsmassa i väggar."
"329","7124","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7124","7124","Glastekniker","Skär till och monterar glas i fönster, dörrar och ramar. Monterar inredningar, tak och fasader av glas. Monterar vindrutor och rutor i olika typer av fordon. Ramar in konst."
"330","7125","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7125","7125","VVS-montörer m.fl.","Installerar, reparerar och utför service på rör och annan utrustning för värme, vatten och sanitet i bostadshus och andra lokaler som sjukhus, affärshus och kontorslokaler. Installerar och reparerar rörsystem inom exempelvis industrin."
"331","7126","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7126","7126","Kyl- och värmepumpstekniker m.fl.","Installerar och servar kyl- och värmepumpsanläggningar samt tillhörande styr- och övervakningssystem."
"332","7131","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7131","7131","Målare","Underbehandlar och målar byggnader in- och utvändigt. Spänner väv och tapetserar. Underbehandlar och målar anläggningar och konstruktioner av olika slag."
"333","7132","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7132","7132","Lackerare och industrimålare","Underbehandlar och lackerar produkter av olika slag och material. Förser ytor med emalj eller annat ytlager."
"334","7133","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7133","7133","Skorstensfejare","Sotar rökgasvägar i eldstäder och skorstenar. Rengör imkanaler och köksfläktar. Kontrollerar värmeanläggningar och gör täthetsprövningar och rökgasanalyser."
"335","7134","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7134","7134","Saneringsarbetare m.fl.","Röjer upp, rengör och återställer platser och lokaler efter olyckor, utsläpp eller skadeangrepp. Sanerar fastigheter från t.ex. asbest eller mögel samt rengör ventilationsaggregat."
"336","7211","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7211","7211","Gjutare","Gjuter föremål i olika material på hantverksmäs­sigt sätt. Tillverkar gjutformar och gjutkärnor."
"337","7212","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7212","7212","Svetsare och gasskärare","Svetsar och löder samman metalldelar i samband med tillverkning, montering och reparation av metallprodukter. Utför specialiserat svetsningsarbete på röranläggningar. Skär ut detaljer i olika metalliska material och kapar exempelvis grovplåtar, balkar och skrot med skärbrännare eller skärmaskin."
"338","7213","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7213","7213","Byggnads- och ventilationsplåtslagare","Monterar tak- och fasadbeklädnader av plåt. Tillverkar och monterar plåtdetaljer efter ritningar eller egna måttagningar. Utför underhållskontroller av tidigare utförda plåtarbeten på tak och fasader. Installerar ventilationssystem i byggnader. Monterar ventilationskanaler med tillhörande fläktar och aggregat, utför service och reparerar systemen. Kontrollerar till- och frånluftsventilation."
"339","7214","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7214","7214","Tunnplåtslagare","Tillverkar, monterar och reparerar produkter och konstruktioner av tunnplåt. Reparerar skador och byter plåtdetaljer på fordon. Kontrollerar, reparerar och rengör cisterner. Framställer och reparerar föremål i koppar, mässing och tenn."
"340","7215","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7215","7215","Stålkonstruktionsmontörer och grovplåtslagare","Tillverkar och monterar detaljer till konstruktioner av grovplåt. Tillverkar, monterar, uppför och reparerar tunga metallbalkar och plåtar till stålkonstruktioner och ställningar."
"341","7221","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7221","7221","Smeder","Formar järn eller stål med hjälp av hammare eller press inom verkstads- och byggnadssmide, stålverk och plåtslagerier. Tillverkar konstruktions-, inrednings- och utsmyckningsdetaljer i samband med byggnation eller renoveringsarbeten."
"342","7222","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7222","7222","Verktygsmakare","Tillverkar, justerar och reparerar formverktyg för plast- eller metallprodukter samt klipp- och bockverktyg. Utför verktygsfräsning, verktygssvarvning och gnistbearbetning samt bänkarbete."
"343","7223","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7223","7223","Maskinställare och maskinoperatörer, metallarbete","Sköter, styr och övervakar hel- och halvautomatiska maskiner som bearbetar arbetsstycken av metall eller liknande material genom borrning, hyvling, svarvning, fräsning, gängning, slipning, svetsning m.m. Programmerar datorstyrda maskiner och korrigerar program. Sköter maski­ner som bearbetar och skär material med hjälp av elektroner. Hanterar maskiner som formar detaljer i metall genom pressning eller tryck samt maskiner som kapar eller klipper metallprodukter. Sätter upp, utprovar och besiktigar verktyg. Ställer in och programmerar hel- och halvautomatiska verktygsmaskiner."
"344","7224","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7224","7224","Slipare m.fl.","Slipar verktyg samt hyvlar och polerar metallytor med hjälp av handverktyg och maskiner."
"345","7231","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7231","7231","Motorfordonsmekaniker och fordonsreparatörer","Analyserar fel, underhåller och reparerar moto­rer till motorfordon och båtar. Reparerar och utför service på motorcyklar, personbilar, lastbilar, långtradare, trailrar, bussar, traktorer samt cyklar. Underhåller och reparerar lantbruks-, skogs-, entreprenad- och anläggningsmaskiner. Beställer, lagerhåller och säljer reservdelar och tillbehör."
"346","7232","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7232","7232","Flygmekaniker m.fl.","Underhåller och reparerar flygmotorer, flygplan och helikoptrar. Funktionsprovar instrument, manöversystem och motorer."
"347","7233","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7233","7233","Underhållsmekaniker och maskinreparatörer","Installerar, reparerar och utför service på industrimaskiner och mekanisk utrustning. Underhåller och reparerar fartygsmotorer och andra motorer (utom motorfordons- och flygmotorer) samt rälsfordon."
"348","7311","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7311","7311","Finmekaniker","Tillverkar, installerar, justerar och reparerar tekniska och vetenskapliga precisionsinstrument. Tillverkar och reparerar lås och vapen. Justerar och reparerar hjälpmedel och utrustning för personer med funktionsnedsättning. Monterar och utför service på lås och inpasseringssystem samt dyrkar upp lås och tillverkar nycklar. Reparerar, rengör, justerar och säljer ur."
"349","7312","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=7312","7312","Guld- och silversmeder","Formger, tillverkar, graverar och reparerar guld- och silversmedsvaror, konsthantverk och andra föremål i ädelmetall. Slipar ädelstenar samt infattar och monterar stenar och pärlor."
